UID,DAY_OF_WEEK,CRS_DEP_TIME,TAXI_OUT,TAXI_IN,ACTUAL_ELAPSED_TIME,DISTANCE,DISTANCE_GROUP,AIRLINE_ID,FL_DATE,ORIGIN_CITY_MARKET_ID,DEST_CITY_MARKET_ID,FL_NUM,CARRIER,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,FIRST_DEP_TIME,ARR_DELAY
5218,3,819,18,7,112,399,2,20409,2017-11-22,30721,30852,255,B6,BOS,"Boston, MA",MA,DCA,"Washington, DC",VA,,9
5219,1,630,15,6,321,"2,227",9,20416,2017-11-27,31703,32211,757,NK,EWR,"Newark, NJ",NJ,LAS,"Las Vegas, NV",NV,,-2
5220,3,1805,14,17,87,370,2,20304,2017-11-29,32575,30466,2994,OO,LAX,"Los Angeles, CA",CA,PHX,"Phoenix, AZ",AZ,,-4
5221,1,2005,17,11,112,445,2,20366,2017-11-13,31995,31703,3927,EV,GSO,"Greensboro/High Point, NC",NC,EWR,"Newark, NJ",NJ,,1
5222,3,1805,29,3,86,237,1,19805,2017-11-29,30721,34100,698,AA,PVD,"Providence, RI",RI,PHL,"Philadelphia, PA",PA,,-15
5223,2,1747,8,6,207,"1,533",7,19930,2017-11-14,31517,30559,124,AS,FAI,"Fairbanks, AK",AK,SEA,"Seattle, WA",WA,,-30
5224,7,1124,11,6,99,606,3,19790,2017-11-19,30977,30397,972,DL,ORD,"Chicago, IL",IL,ATL,"Atlanta, GA",GA,,-19
5225,5,922,6,12,109,651,3,19805,2017-11-10,33495,31057,1957,AA,MSY,"New Orleans, LA",LA,CLT,"Charlotte, NC",NC,,-12
5226,4,1553,8,8,53,192,1,20366,2017-11-23,30476,31453,4146,EV,SHV,"Shreveport, LA",LA,IAH,"Houston, TX",TX,,-27
5227,7,1711,12,9,130,646,3,19977,2017-11-19,34492,30977,1544,UA,RDU,"Raleigh/Durham, NC",NC,ORD,"Chicago, IL",IL,,1
5228,4,730,16,5,71,240,1,20304,2017-11-30,30977,31267,5638,OO,ORD,"Chicago, IL",IL,DAY,"Dayton, OH",OH,,-6
5229,6,1215,18,5,256,"1,749",7,19790,2017-11-18,31295,32211,1840,DL,DTW,"Detroit, MI",MI,LAS,"Las Vegas, NV",NV,,-21
5231,6,930,10,4,52,221,1,20304,2017-11-18,30918,34614,7379,OO,CDC,"Cedar City, UT",UT,SLC,"Salt Lake City, UT",UT,,-13
5232,7,2113,20,7,75,265,2,19977,2017-11-12,30977,33105,605,UA,ORD,"Chicago, IL",IL,CVG,"Cincinnati, OH",KY,,-9
5233,7,1845,12,4,200,"1,587",7,19393,2017-11-19,32211,30693,3660,WN,LAS,"Las Vegas, NV",NV,BNA,"Nashville, TN",TN,,-6
5234,1,1100,11,3,104,636,3,19790,2017-11-27,30994,31703,2210,DL,CHS,"Charleston, SC",SC,JFK,"New York, NY",NY,,-23
5235,2,600,15,8,107,599,3,19977,2017-11-21,30977,31057,1750,UA,ORD,"Chicago, IL",IL,CLT,"Charlotte, NC",NC,,-13
5236,4,2135,13,5,47,93,1,19930,2017-11-30,30559,30666,425,AS,SEA,"Seattle, WA",WA,BLI,"Bellingham, WA",WA,,-16
5237,2,1330,16,10,285,"2,300",10,19805,2017-11-14,30466,30721,2189,AA,PHX,"Phoenix, AZ",AZ,BOS,"Boston, MA",MA,,-4
5238,3,1000,9,3,117,646,3,19977,2017-11-15,34492,30977,1139,UA,RDU,"Raleigh/Durham, NC",NC,ORD,"Chicago, IL",IL,,-35
5239,7,1055,9,4,21,31,1,19930,2017-11-05,35841,34256,65,AS,WRG,"Wrangell, AK",AK,PSG,"Petersburg, AK",AK,,-18
5240,2,940,10,5,88,456,2,19393,2017-11-14,30693,31295,457,WN,BNA,"Nashville, TN",TN,DTW,"Detroit, MI",MI,,-11
5241,1,2025,18,4,79,361,2,19393,2017-11-27,31057,30852,5221,WN,CLT,"Charlotte, NC",NC,BWI,"Baltimore, MD",MD,,-11
5242,1,1813,13,6,311,"2,079",9,19790,2017-11-13,31295,32457,1658,DL,DTW,"Detroit, MI",MI,SFO,"San Francisco, CA",CA,,17
5243,2,1727,14,9,92,442,2,19790,2017-11-07,33360,30397,2420,DL,MLB,"Melbourne, FL",FL,ATL,"Atlanta, GA",GA,,-18
5244,6,2220,46,6,89,214,1,19790,2017-11-18,30397,30693,2554,DL,ATL,"Atlanta, GA",GA,BNA,"Nashville, TN",TN,,20
5245,4,730,15,7,349,"2,355",10,19690,2017-11-16,32457,33830,45,HA,SJC,"San Jose, CA",CA,OGG,"Kahului, HI",HI,,18
5246,3,1459,15,8,87,425,2,19790,2017-11-22,30397,33495,1220,DL,ATL,"Atlanta, GA",GA,MSY,"New Orleans, LA",LA,,-12
5249,4,1912,11,6,68,226,1,20304,2017-11-30,32575,32211,4931,OO,SNA,"Santa Ana, CA",CA,LAS,"Las Vegas, NV",NV,,-8
5250,2,637,10,8,325,"2,329",10,19977,2017-11-28,30852,32575,1623,UA,BWI,"Baltimore, MD",MD,LAX,"Los Angeles, CA",CA,,-42
5251,5,1900,27,7,71,184,1,19790,2017-11-03,31703,30721,2674,DL,LGA,"New York, NY",NY,BOS,"Boston, MA",MA,,-23
5253,5,815,25,10,63,98,1,20304,2017-11-17,33184,31295,3555,OO,MBS,"Saginaw/Bay City/Midland, MI",MI,DTW,"Detroit, MI",MI,,-8
5254,7,1659,33,22,137,502,3,19790,2017-11-19,31703,31295,2807,DL,LGA,"New York, NY",NY,DTW,"Detroit, MI",MI,,0
5255,1,830,17,3,85,371,2,19393,2017-11-06,32457,32575,1798,WN,OAK,"Oakland, CA",CA,SNA,"Santa Ana, CA",CA,,1
5257,3,1234,15,6,357,"2,306",10,19977,2017-11-15,30852,30559,357,UA,IAD,"Washington, DC",VA,SEA,"Seattle, WA",WA,,-1
5258,3,1420,7,23,92,370,2,19393,2017-11-15,30466,32575,1797,WN,PHX,"Phoenix, AZ",AZ,LAX,"Los Angeles, CA",CA,,2
5260,1,939,7,4,123,761,4,19790,2017-11-20,30397,33851,2481,DL,ATL,"Atlanta, GA",GA,OKC,"Oklahoma City, OK",OK,,-19
5261,2,1430,14,5,83,331,2,19805,2017-11-21,31057,30852,591,AA,CLT,"Charlotte, NC",NC,DCA,"Washington, DC",VA,,11
5263,1,1730,16,3,49,130,1,20304,2017-11-13,30977,34108,5432,OO,ORD,"Chicago, IL",IL,PIA,"Peoria, IL",IL,,-21
5264,7,600,13,3,145,994,4,19393,2017-11-19,32467,30198,3832,WN,FLL,"Fort Lauderdale, FL",FL,PIT,"Pittsburgh, PA",PA,,-20
5265,3,1535,13,21,135,606,3,19790,2017-11-01,30397,30977,392,DL,ATL,"Atlanta, GA",GA,ORD,"Chicago, IL",IL,,3
5266,1,1705,19,25,132,692,3,19790,2017-11-27,33198,30397,2256,DL,MCI,"Kansas City, MO",MO,ATL,"Atlanta, GA",GA,,7
5267,4,1835,19,3,291,"2,039",9,19393,2017-11-09,31454,32211,175,WN,MCO,"Orlando, FL",FL,LAS,"Las Vegas, NV",NV,,-16
5268,6,930,17,7,83,351,2,20366,2017-11-25,32448,31453,4327,EV,JAN,"Jackson/Vicksburg, MS",MS,IAH,"Houston, TX",TX,,-14
5269,3,550,12,4,169,"1,139",5,19393,2017-11-01,33198,32211,1061,WN,MCI,"Kansas City, MO",MO,LAS,"Las Vegas, NV",NV,,-18
5270,7,1456,11,10,103,557,3,20304,2017-11-26,31637,30977,5327,OO,FAR,"Fargo, ND",ND,ORD,"Chicago, IL",IL,,-19
5272,3,1815,8,8,64,351,2,20366,2017-11-22,32448,31453,3922,EV,JAN,"Jackson/Vicksburg, MS",MS,IAH,"Houston, TX",TX,,-21
5273,1,1020,40,5,97,258,2,20416,2017-11-27,33570,32211,110,NK,SAN,"San Diego, CA",CA,LAS,"Las Vegas, NV",NV,,46
5274,4,1925,9,13,147,872,4,19393,2017-11-09,30423,30466,5625,WN,AUS,"Austin, TX",TX,PHX,"Phoenix, AZ",AZ,,1
5275,4,1009,10,8,73,304,2,20366,2017-11-30,32945,30397,5325,EV,LEX,"Lexington, KY",KY,ATL,"Atlanta, GA",GA,,-28
5276,7,1055,33,4,94,355,2,20304,2017-11-26,30466,32575,3173,OO,PHX,"Phoenix, AZ",AZ,LGB,"Long Beach, CA",CA,,5
5278,6,850,41,17,172,802,4,20304,2017-11-25,30977,30194,5649,OO,ORD,"Chicago, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,,6
5279,3,1140,8,4,79,395,2,19393,2017-11-08,30693,30977,278,WN,BNA,"Nashville, TN",TN,MDW,"Chicago, IL",IL,,-11
5280,3,1020,13,7,106,496,2,20409,2017-11-15,30721,30198,1485,B6,BOS,"Boston, MA",MA,PIT,"Pittsburgh, PA",PA,,-1
5281,2,1005,10,3,90,590,3,19790,2017-11-07,32575,34614,2658,DL,LAX,"Los Angeles, CA",CA,SLC,"Salt Lake City, UT",UT,,20
5282,3,745,20,7,109,544,3,20366,2017-11-29,31703,31057,5514,EV,LGA,"New York, NY",NY,CLT,"Charlotte, NC",NC,,-44
5283,2,1455,11,3,92,581,3,19790,2017-11-14,30397,32467,1615,DL,ATL,"Atlanta, GA",GA,FLL,"Fort Lauderdale, FL",FL,,-23
5284,6,600,14,6,113,566,3,20304,2017-11-18,34696,30397,4936,OO,SBN,"South Bend, IN",IN,ATL,"Atlanta, GA",GA,,-16
5285,5,1235,18,5,143,899,4,20409,2017-11-24,32467,30852,1380,B6,FLL,"Fort Lauderdale, FL",FL,DCA,"Washington, DC",VA,,-4
5286,1,1630,32,3,156,733,3,20304,2017-11-27,31703,30977,5854,OO,LGA,"New York, NY",NY,ORD,"Chicago, IL",IL,,-28
5287,3,2055,12,4,73,368,2,19393,2017-11-15,34614,32211,1683,WN,SLC,"Salt Lake City, UT",UT,LAS,"Las Vegas, NV",NV,,-12
5288,7,1225,19,2,86,516,3,19790,2017-11-12,30397,33667,2141,DL,ATL,"Atlanta, GA",GA,ORF,"Norfolk, VA",VA,,-13
5289,4,1400,12,4,67,325,2,19393,2017-11-09,32575,32457,5607,WN,BUR,"Burbank, CA",CA,OAK,"Oakland, CA",CA,,0
5290,4,1840,11,3,82,425,2,19393,2017-11-30,30397,33495,818,WN,ATL,"Atlanta, GA",GA,MSY,"New Orleans, LA",LA,,-2
5291,1,1819,14,4,177,"1,173",5,20409,2017-11-13,30529,32467,1459,B6,BDL,"Hartford, CT",CT,FLL,"Fort Lauderdale, FL",FL,,-26
5292,6,1455,27,10,174,599,3,19805,2017-11-18,31057,30977,2055,AA,CLT,"Charlotte, NC",NC,ORD,"Chicago, IL",IL,,39
5293,1,1511,11,4,91,547,3,19790,2017-11-27,30397,30852,2238,DL,ATL,"Atlanta, GA",GA,DCA,"Washington, DC",VA,,-16
5295,6,2035,11,12,94,463,2,20366,2017-11-11,31066,31703,4029,EV,CMH,"Columbus, OH",OH,EWR,"Newark, NJ",NJ,,-24
5296,7,1320,24,8,165,"1,184",5,19393,2017-11-12,30194,30852,3766,WN,DAL,"Dallas, TX",TX,DCA,"Washington, DC",VA,,5
5297,2,1220,11,4,96,547,3,19393,2017-11-28,30397,30852,210,WN,ATL,"Atlanta, GA",GA,DCA,"Washington, DC",VA,,15
5298,1,1025,9,3,75,404,2,19393,2017-11-20,33192,32575,264,WN,SMF,"Sacramento, CA",CA,SNA,"Santa Ana, CA",CA,,-11
5299,4,1043,38,9,203,"1,464",6,19977,2017-11-16,32457,30194,294,UA,SFO,"San Francisco, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,,35
5300,5,1915,8,4,152,"1,184",5,19393,2017-11-24,30194,30852,313,WN,DAL,"Dallas, TX",TX,DCA,"Washington, DC",VA,,-12
5301,5,1810,9,4,118,787,4,19393,2017-11-03,31454,30852,174,WN,MCO,"Orlando, FL",FL,BWI,"Baltimore, MD",MD,,17
5302,1,1600,21,3,207,"1,635",7,19977,2017-11-13,32457,31453,1878,UA,SFO,"San Francisco, CA",CA,IAH,"Houston, TX",TX,,-23
5303,3,1130,13,6,104,689,3,19790,2017-11-22,30559,34614,967,DL,SEA,"Seattle, WA",WA,SLC,"Salt Lake City, UT",UT,,-12
5304,1,1355,17,5,306,"2,454",10,21171,2017-11-20,32575,31703,1166,VX,LAX,"Los Angeles, CA",CA,EWR,"Newark, NJ",NJ,,-2
5305,1,700,28,6,209,"1,276",6,19805,2017-11-20,31650,30466,1456,AA,MSP,"Minneapolis, MN",MN,PHX,"Phoenix, AZ",AZ,,-35
5306,7,820,11,11,88,404,2,19790,2017-11-05,31454,30397,27,DL,MCO,"Orlando, FL",FL,ATL,"Atlanta, GA",GA,,-3
5307,2,515,12,4,265,"1,587",7,19393,2017-11-07,30693,32211,309,WN,BNA,"Nashville, TN",TN,LAS,"Las Vegas, NV",NV,,9
5308,3,800,8,4,57,239,1,19393,2017-11-15,31453,30194,8,WN,HOU,"Houston, TX",TX,DAL,"Dallas, TX",TX,,-5
5309,3,1530,10,9,111,616,3,19393,2017-11-08,31454,30693,1250,WN,MCO,"Orlando, FL",FL,BNA,"Nashville, TN",TN,,1
5310,4,1639,32,11,175,912,4,19805,2017-11-09,31057,31453,787,AA,CLT,"Charlotte, NC",NC,IAH,"Houston, TX",TX,,-4
5312,1,1300,22,5,86,354,2,20409,2017-11-06,32575,32457,1936,B6,LGB,"Long Beach, CA",CA,SFO,"San Francisco, CA",CA,,-15
5313,2,1815,10,6,125,879,4,19393,2017-11-14,30466,30194,6233,WN,PHX,"Phoenix, AZ",AZ,DAL,"Dallas, TX",TX,,-4
5314,2,828,47,16,118,315,2,20304,2017-11-21,30647,30977,3195,OO,CLE,"Cleveland, OH",OH,ORD,"Chicago, IL",IL,,15
5315,3,2255,10,4,112,668,3,19393,2017-11-22,34100,30977,5141,WN,PHL,"Philadelphia, PA",PA,MDW,"Chicago, IL",IL,,-23
5316,4,1200,17,9,175,"1,189",5,20409,2017-11-23,31454,34819,733,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,,10
5317,3,1045,12,10,287,"1,946",8,19393,2017-11-29,30397,32575,172,WN,ATL,"Atlanta, GA",GA,LAX,"Los Angeles, CA",CA,,-28
5318,3,1640,9,2,58,328,2,19393,2017-11-01,30466,30140,4109,WN,PHX,"Phoenix, AZ",AZ,ABQ,"Albuquerque, NM",NM,,-7
5319,2,1742,28,8,64,140,1,19977,2017-11-28,30423,31453,630,UA,AUS,"Austin, TX",TX,IAH,"Houston, TX",TX,,-3
5321,4,1855,30,9,441,"2,704",11,20409,2017-11-09,30721,32457,833,B6,BOS,"Boston, MA",MA,SFO,"San Francisco, CA",CA,,25
5323,6,1034,14,20,88,308,2,20304,2017-11-11,32457,32575,4652,OO,SJC,"San Jose, CA",CA,LAX,"Los Angeles, CA",CA,,-1
5324,2,1525,12,8,109,594,3,19393,2017-11-28,30397,31295,6616,WN,ATL,"Atlanta, GA",GA,DTW,"Detroit, MI",MI,,-2
5325,5,1756,16,15,141,697,3,19930,2017-11-10,32457,30559,381,AS,SJC,"San Jose, CA",CA,SEA,"Seattle, WA",WA,,1
5326,4,1401,35,4,162,"1,012",5,19977,2017-11-30,30977,33195,397,UA,ORD,"Chicago, IL",IL,TPA,"Tampa, FL",FL,,-1
5327,7,1635,15,3,87,547,3,19790,2017-11-12,30397,30852,2811,DL,ATL,"Atlanta, GA",GA,DCA,"Washington, DC",VA,,-23
5328,6,705,12,13,150,940,4,19805,2017-11-11,33851,31057,2106,AA,OKC,"Oklahoma City, OK",OK,CLT,"Charlotte, NC",NC,,-5
5329,1,1642,26,10,108,456,2,19790,2017-11-20,30693,31295,2258,DL,BNA,"Nashville, TN",TN,DTW,"Detroit, MI",MI,,3
5330,4,1040,13,10,82,284,2,20366,2017-11-02,33667,31703,4420,EV,ORF,"Norfolk, VA",VA,EWR,"Newark, NJ",NJ,,-20
5331,7,1610,8,5,78,423,2,19393,2017-11-12,33244,30194,3597,WN,MEM,"Memphis, TN",TN,DAL,"Dallas, TX",TX,,30
5333,7,926,9,6,65,264,2,20409,2017-11-12,34576,31703,485,B6,ROC,"Rochester, NY",NY,JFK,"New York, NY",NY,,-20
5334,6,814,14,8,227,"1,749",7,20416,2017-11-18,32211,31295,188,NK,LAS,"Las Vegas, NV",NV,DTW,"Detroit, MI",MI,,-7
5335,1,1214,17,6,302,"1,946",8,20416,2017-11-06,30397,32575,404,NK,ATL,"Atlanta, GA",GA,LAX,"Los Angeles, CA",CA,,1
5336,6,1825,9,5,124,775,4,19393,2017-11-04,30423,30325,2361,WN,AUS,"Austin, TX",TX,DEN,"Denver, CO",CO,,7
5337,7,1616,10,4,51,223,1,19790,2017-11-26,30397,35249,1168,DL,ATL,"Atlanta, GA",GA,TLH,"Tallahassee, FL",FL,,-22
5338,6,805,10,3,83,516,3,19393,2017-11-04,32337,30852,2277,WN,IND,"Indianapolis, IN",IN,BWI,"Baltimore, MD",MD,,-10
5339,7,1250,11,4,135,"1,034",5,19393,2017-11-19,33195,31703,3858,WN,TPA,"Tampa, FL",FL,ISP,"Islip, NY",NY,,-16
5340,5,2315,11,7,274,"2,402",10,19977,2017-11-03,30559,31703,1695,UA,SEA,"Seattle, WA",WA,EWR,"Newark, NJ",NJ,,98
5342,5,2000,7,2,152,"1,262",6,19393,2017-11-10,30466,31123,1374,WN,PHX,"Phoenix, AZ",AZ,STL,"St. Louis, MO",MO,,-28
5344,5,1530,15,5,89,430,2,19393,2017-11-17,30852,33105,6975,WN,BWI,"Baltimore, MD",MD,CVG,"Cincinnati, OH",KY,,-12
5345,6,2001,15,10,93,425,2,19790,2017-11-11,30397,33495,552,DL,ATL,"Atlanta, GA",GA,MSY,"New Orleans, LA",LA,,-6
5346,6,1610,8,3,72,417,2,19393,2017-11-11,32457,33570,2773,WN,SJC,"San Jose, CA",CA,SAN,"San Diego, CA",CA,,-4
5347,7,1500,24,9,82,226,1,19790,2017-11-12,31057,30397,2597,DL,CLT,"Charlotte, NC",NC,ATL,"Atlanta, GA",GA,,5
5348,7,825,18,4,87,452,2,19393,2017-11-26,30852,34321,6717,WN,BWI,"Baltimore, MD",MD,PWM,"Portland, ME",ME,,-7
5349,3,715,15,9,53,140,1,19977,2017-11-08,30423,31453,689,UA,AUS,"Austin, TX",TX,IAH,"Houston, TX",TX,,-21
5350,5,1026,11,6,101,630,3,19790,2017-11-17,34057,34614,2189,DL,PDX,"Portland, OR",OR,SLC,"Salt Lake City, UT",UT,,22
5351,2,1440,23,6,123,772,4,20304,2017-11-07,30194,35412,3202,OO,DFW,"Dallas/Fort Worth, TX",TX,TYS,"Knoxville, TN",TN,,30
5352,3,830,33,5,322,"2,521",11,19805,2017-11-29,32457,34100,722,AA,SFO,"San Francisco, CA",CA,PHL,"Philadelphia, PA",PA,,-3
5353,4,2210,7,9,72,308,2,19393,2017-11-02,32457,32575,1774,WN,SJC,"San Jose, CA",CA,LAX,"Los Angeles, CA",CA,,-5
5354,2,1415,10,5,82,372,2,20304,2017-11-28,32457,32575,3374,OO,SFO,"San Francisco, CA",CA,SNA,"Santa Ana, CA",CA,,-28
5355,6,1340,23,9,142,852,4,19805,2017-11-25,31650,30194,1210,AA,MSP,"Minneapolis, MN",MN,DFW,"Dallas/Fort Worth, TX",TX,,-20
5356,7,545,13,16,131,550,3,19977,2017-11-26,34057,32457,671,UA,PDX,"Portland, OR",OR,SFO,"San Francisco, CA",CA,,76
5357,2,935,12,3,65,365,2,19393,2017-11-21,32211,30436,6871,WN,LAS,"Las Vegas, NV",NV,TUS,"Tucson, AZ",AZ,,-15
5358,4,1649,9,11,80,372,2,19977,2017-11-30,32575,32457,538,UA,SNA,"Santa Ana, CA",CA,SFO,"San Francisco, CA",CA,,-21
5360,4,600,11,8,79,329,2,19977,2017-11-02,33264,32457,2068,UA,MFR,"Medford, OR",OR,SFO,"San Francisco, CA",CA,,-9
5361,7,2155,11,19,59,177,1,20416,2017-11-12,32467,31454,676,NK,FLL,"Fort Lauderdale, FL",FL,MCO,"Orlando, FL",FL,,2
5362,2,825,12,12,138,861,4,19805,2017-11-28,34100,31454,1728,AA,PHL,"Philadelphia, PA",PA,MCO,"Orlando, FL",FL,,-33
5363,3,1835,12,5,102,599,3,19790,2017-11-01,32457,34614,2395,DL,SFO,"San Francisco, CA",CA,SLC,"Salt Lake City, UT",UT,,-20
5364,5,1446,10,5,79,432,2,19790,2017-11-03,30397,32337,1534,DL,ATL,"Atlanta, GA",GA,IND,"Indianapolis, IN",IN,,-9
5365,4,1819,18,8,93,290,2,20304,2017-11-16,30713,34614,4521,OO,BOI,"Boise, ID",ID,SLC,"Salt Lake City, UT",UT,,5
5367,4,1153,18,4,122,680,3,19977,2017-11-30,31650,30325,1660,UA,MSP,"Minneapolis, MN",MN,DEN,"Denver, CO",CO,,-22
5368,3,1250,11,5,61,259,2,19790,2017-11-22,30994,30397,1463,DL,CHS,"Charleston, SC",SC,ATL,"Atlanta, GA",GA,,-23
5369,5,1005,11,5,157,"1,189",5,19393,2017-11-17,31454,34819,5270,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,,-14
5371,1,1922,19,6,80,356,2,19790,2017-11-13,30397,34492,2502,DL,ATL,"Atlanta, GA",GA,RDU,"Raleigh/Durham, NC",NC,,-9
5373,3,1105,8,11,100,668,3,19393,2017-11-15,30977,34100,5508,WN,MDW,"Chicago, IL",IL,PHL,"Philadelphia, PA",PA,,-8
5374,4,1635,11,3,161,"1,046",5,20409,2017-11-30,34819,32467,354,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,,94
5375,1,1125,11,5,97,533,3,19393,2017-11-27,33198,30325,1067,WN,MCI,"Kansas City, MO",MO,DEN,"Denver, CO",CO,,-17
5376,1,1605,10,4,71,406,2,19790,2017-11-27,30397,33195,2081,DL,ATL,"Atlanta, GA",GA,TPA,"Tampa, FL",FL,,-14
5377,4,1900,9,4,61,296,2,19393,2017-11-16,32600,30194,1034,WN,LIT,"Little Rock, AR",AR,DAL,"Dallas, TX",TX,,17
5378,6,1636,17,9,70,247,1,19805,2017-11-18,33214,30194,357,AA,SAT,"San Antonio, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,,-11
5381,4,1732,14,6,50,163,1,19690,2017-11-02,32134,32758,248,HA,HNL,"Honolulu, HI",HI,KOA,"Kona, HI",HI,,-1
5383,4,1150,11,4,105,723,3,19393,2017-11-23,32457,31884,6615,WN,OAK,"Oakland, CA",CA,GEG,"Spokane, WA",WA,,-19
5384,2,705,15,8,106,677,3,19393,2017-11-07,30615,31453,585,WN,ELP,"El Paso, TX",TX,HOU,"Houston, TX",TX,,3
5385,2,1430,23,4,97,391,2,19790,2017-11-07,30325,34614,968,DL,DEN,"Denver, CO",CO,SLC,"Salt Lake City, UT",UT,,-2
5386,5,1950,11,5,139,"1,047",5,19393,2017-11-17,31123,30721,5862,WN,STL,"St. Louis, MO",MO,BOS,"Boston, MA",MA,,-7
5387,4,2119,17,13,367,"2,585",11,19805,2017-11-02,32467,32457,2508,AA,MIA,"Miami, FL",FL,SFO,"San Francisco, CA",CA,,-3
5388,4,735,30,6,77,223,1,20366,2017-11-16,30977,31721,3999,EV,ORD,"Chicago, IL",IL,FNT,"Flint, MI",MI,,-4
5389,4,1500,10,2,102,646,3,19790,2017-11-09,30397,31624,542,DL,ATL,"Atlanta, GA",GA,EYW,"Key West, FL",FL,,-11
5390,2,640,15,30,157,930,4,19805,2017-11-07,31650,31057,2081,AA,MSP,"Minneapolis, MN",MN,CLT,"Charlotte, NC",NC,,-17
5392,3,1345,7,8,268,"1,735",7,19393,2017-11-15,31123,32457,5587,WN,STL,"St. Louis, MO",MO,SFO,"San Francisco, CA",CA,,14
5393,2,820,8,4,126,888,4,19393,2017-11-21,31123,31703,6536,WN,STL,"St. Louis, MO",MO,LGA,"New York, NY",NY,,-13
5394,4,900,21,16,148,719,3,19805,2017-11-23,31703,30977,1348,AA,EWR,"Newark, NJ",NJ,ORD,"Chicago, IL",IL,,-17
5395,7,1345,13,6,94,528,3,19977,2017-11-26,30977,34576,2004,UA,ORD,"Chicago, IL",IL,ROC,"Rochester, NY",NY,,-16
5396,4,2015,14,5,77,337,2,19977,2017-11-30,32575,32457,731,UA,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,,-18
5397,3,1315,17,10,73,196,1,20304,2017-11-01,31775,31650,4306,OO,FSD,"Sioux Falls, SD",SD,MSP,"Minneapolis, MN",MN,,-2
5398,3,1320,8,6,194,"1,262",6,19393,2017-11-29,31123,30466,1914,WN,STL,"St. Louis, MO",MO,PHX,"Phoenix, AZ",AZ,,-18
5400,1,845,20,5,177,991,4,19790,2017-11-27,31650,34614,2823,DL,MSP,"Minneapolis, MN",MN,SLC,"Salt Lake City, UT",UT,,3
5401,4,1439,17,9,70,247,1,19805,2017-11-02,33214,30194,315,AA,SAT,"San Antonio, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,,2
5402,7,600,14,7,92,432,2,19805,2017-11-19,33244,30194,1054,AA,MEM,"Memphis, TN",TN,DFW,"Dallas/Fort Worth, TX",TX,,-18
5403,2,946,19,6,272,"2,419",10,21171,2017-11-07,32457,30852,1084,VX,SFO,"San Francisco, CA",CA,IAD,"Washington, DC",VA,,-38
5404,4,1300,11,7,61,239,1,19393,2017-11-09,30194,31453,27,WN,DAL,"Dallas, TX",TX,HOU,"Houston, TX",TX,,0
5405,7,1930,38,3,392,"2,446",10,19790,2017-11-12,31703,33570,270,DL,JFK,"New York, NY",NY,SAN,"San Diego, CA",CA,,19
5406,6,1805,11,16,118,577,3,19790,2017-11-11,30852,30397,1607,DL,BWI,"Baltimore, MD",MD,ATL,"Atlanta, GA",GA,,-10
5407,5,635,11,4,125,628,3,19393,2017-11-17,30325,32211,4977,WN,DEN,"Denver, CO",CO,LAS,"Las Vegas, NV",NV,,-1
5408,6,2259,16,4,242,"1,979",8,20416,2017-11-18,32575,31295,709,NK,LAX,"Los Angeles, CA",CA,DTW,"Detroit, MI",MI,,-1
5409,4,600,18,12,114,554,3,20304,2017-11-02,30255,31295,4615,OO,HSV,"Huntsville, AL",AL,DTW,"Detroit, MI",MI,,-7
5410,4,715,13,8,234,"1,460",6,19805,2017-11-02,33342,30466,586,AA,MKE,"Milwaukee, WI",WI,PHX,"Phoenix, AZ",AZ,,-8
5411,1,1900,13,3,59,239,1,19393,2017-11-20,31453,30194,52,WN,HOU,"Houston, TX",TX,DAL,"Dallas, TX",TX,,-3
5412,4,1125,11,7,103,602,3,19977,2017-11-02,30325,30466,739,UA,DEN,"Denver, CO",CO,PHX,"Phoenix, AZ",AZ,,-21
5413,5,1210,19,6,84,337,2,19393,2017-11-03,32457,32575,4906,WN,OAK,"Oakland, CA",CA,LAX,"Los Angeles, CA",CA,,37
5414,3,745,7,6,66,353,2,19393,2017-11-01,32575,32457,1178,WN,LGB,"Long Beach, CA",CA,OAK,"Oakland, CA",CA,,-13
5415,6,1535,8,3,132,919,4,19393,2017-11-25,30194,31066,2054,WN,DAL,"Dallas, TX",TX,CMH,"Columbus, OH",OH,,-2
5416,7,2027,11,3,76,417,2,20304,2017-11-12,32457,33570,3380,OO,SJC,"San Jose, CA",CA,SAN,"San Diego, CA",CA,,99
5417,6,1250,11,8,238,"1,562",7,20416,2017-11-04,30721,30194,857,NK,BOS,"Boston, MA",MA,DFW,"Dallas/Fort Worth, TX",TX,,-33
5418,4,1530,21,5,149,"1,010",5,19790,2017-11-30,33195,31703,2646,DL,TPA,"Tampa, FL",FL,LGA,"New York, NY",NY,,-22
5419,5,1040,31,9,208,"1,464",6,19977,2017-11-03,32457,30194,294,UA,SFO,"San Francisco, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,,-12
