UID,DAY_OF_WEEK,CRS_DEP_TIME,TAXI_OUT,TAXI_IN,ACTUAL_ELAPSED_TIME,DISTANCE,DISTANCE_GROUP,AIRLINE_ID,FL_DATE,ORIGIN_CITY_MARKET_ID,DEST_CITY_MARKET_ID,FL_NUM,UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,FIRST_DEP_TIME,ARR_DELAY
4863,4,909,15.0,4.0,91.0,550.0,3,19805,2017-11-30,30194,31123,96,AA,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,,-21.0
4864,3,2225,14.0,3.0,120.0,669.0,3,19393,2017-11-15,30397,33342,479,WN,ATL,"Atlanta, GA",GA,MKE,"Milwaukee, WI",WI,,-10.0
4865,6,1220,21.0,5.0,410.0,2562.0,11,19930,2017-11-18,34057,33830,809,AS,PDX,"Portland, OR",OR,OGG,"Kahului, HI",HI,,27.0
4866,5,1030,26.0,7.0,107.0,544.0,3,20366,2017-11-10,31057,31703,5424,EV,CLT,"Charlotte, NC",NC,LGA,"New York, NY",NY,,16.0
4867,7,1745,12.0,5.0,79.0,327.0,2,19393,2017-11-12,30721,30852,2964,WN,PVD,"Providence, RI",RI,BWI,"Baltimore, MD",MD,,9.0
4868,3,1529,19.0,10.0,103.0,361.0,2,19805,2017-11-08,30852,31057,2577,AA,BWI,"Baltimore, MD",MD,CLT,"Charlotte, NC",NC,,1.0
4869,2,2203,7.0,14.0,135.0,862.0,4,20436,2017-11-21,30325,32575,409,F9,DEN,"Denver, CO",CO,LAX,"Los Angeles, CA",CA,,5.0
4870,1,1215,15.0,4.0,136.0,725.0,3,19393,2017-11-20,31703,30977,1174,WN,LGA,"New York, NY",NY,MDW,"Chicago, IL",IL,,-20.0
4871,2,1300,22.0,16.0,361.0,2475.0,10,21171,2017-11-28,31703,32575,1411,VX,JFK,"New York, NY",NY,LAX,"Los Angeles, CA",CA,,-14.0
4872,7,1315,25.0,4.0,199.0,1076.0,5,19790,2017-11-05,32467,31703,1410,DL,FLL,"Fort Lauderdale, FL",FL,LGA,"New York, NY",NY,,12.0
4873,5,530,14.0,5.0,227.0,1750.0,8,19393,2017-11-24,32575,30977,1507,WN,LAX,"Los Angeles, CA",CA,MDW,"Chicago, IL",IL,,-14.0
4874,4,1946,12.0,11.0,156.0,826.0,4,20436,2017-11-16,33485,30325,163,F9,MSN,"Madison, WI",WI,DEN,"Denver, CO",CO,,-1.0
4875,4,1400,26.0,8.0,153.0,802.0,4,19805,2017-11-30,30977,30194,2346,AA,ORD,"Chicago, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,,-4.0
4876,3,650,18.0,16.0,143.0,632.0,3,20304,2017-11-08,30434,30977,5213,OO,AVP,"Scranton/Wilkes-Barre, PA",PA,ORD,"Chicago, IL",IL,,-9.0
4877,3,1710,15.0,5.0,61.0,172.0,1,20304,2017-11-15,34252,30559,3469,OO,PSC,"Pasco/Kennewick/Richland, WA",WA,SEA,"Seattle, WA",WA,,-14.0
4878,5,2040,9.0,4.0,222.0,1476.0,6,19393,2017-11-10,30423,32457,834,WN,AUS,"Austin, TX",TX,SJC,"San Jose, CA",CA,,-31.0
4879,3,700,20.0,9.0,82.0,184.0,1,19805,2017-11-15,30721,31703,2132,AA,BOS,"Boston, MA",MA,LGA,"New York, NY",NY,,-10.0
4880,5,545,7.0,3.0,72.0,496.0,2,19393,2017-11-10,30615,33214,1732,WN,ELP,"El Paso, TX",TX,SAT,"San Antonio, TX",TX,,-11.0
4882,3,1950,11.0,7.0,124.0,757.0,4,19790,2017-11-22,33105,31454,2899,DL,CVG,"Cincinnati, OH",KY,MCO,"Orlando, FL",FL,,-8.0
4883,6,1020,14.0,4.0,279.0,1846.0,8,19805,2017-11-11,30977,32457,1622,AA,ORD,"Chicago, IL",IL,SFO,"San Francisco, CA",CA,,-14.0
4884,4,800,10.0,3.0,57.0,328.0,2,19393,2017-11-23,30466,30140,283,WN,PHX,"Phoenix, AZ",AZ,ABQ,"Albuquerque, NM",NM,,-12.0
4885,2,950,13.0,8.0,71.0,200.0,1,19977,2017-11-21,30721,31703,1928,UA,BOS,"Boston, MA",MA,EWR,"Newark, NJ",NJ,,-14.0
4886,4,1325,18.0,6.0,134.0,719.0,3,19977,2017-11-23,31703,30977,1258,UA,EWR,"Newark, NJ",NJ,ORD,"Chicago, IL",IL,,-19.0
4887,2,1210,13.0,5.0,70.0,311.0,2,20304,2017-11-14,33485,31295,4833,OO,MSN,"Madison, WI",WI,DTW,"Detroit, MI",MI,,-12.0
4888,5,1235,15.0,7.0,147.0,1046.0,5,19393,2017-11-17,32467,34819,5232,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,,-8.0
4889,2,2000,22.0,9.0,272.0,1576.0,7,20436,2017-11-21,34100,34819,1042,F9,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,,24.0
4890,4,1136,16.0,11.0,148.0,759.0,4,20409,2017-11-09,30852,31454,823,B6,DCA,"Washington, DC",VA,MCO,"Orlando, FL",FL,,1.0
4891,3,1420,18.0,13.0,116.0,581.0,3,19790,2017-11-15,32467,30397,1827,DL,FLL,"Fort Lauderdale, FL",FL,ATL,"Atlanta, GA",GA,,-2.0
4892,2,1945,11.0,5.0,117.0,762.0,4,19393,2017-11-21,30397,31703,5727,WN,ATL,"Atlanta, GA",GA,LGA,"New York, NY",NY,,-13.0
4893,6,1415,24.0,5.0,132.0,678.0,3,19977,2017-11-18,30977,34100,664,UA,ORD,"Chicago, IL",IL,PHL,"Philadelphia, PA",PA,,0.0
4894,1,1410,24.0,3.0,101.0,528.0,3,20304,2017-11-06,30977,34711,5373,OO,ORD,"Chicago, IL",IL,SCE,"State College, PA",PA,,-13.0
4895,4,615,17.0,5.0,95.0,395.0,2,19393,2017-11-09,30693,30977,1745,WN,BNA,"Nashville, TN",TN,MDW,"Chicago, IL",IL,,3.0
4896,6,1240,28.0,4.0,184.0,1166.0,5,19393,2017-11-25,32467,30977,4773,WN,FLL,"Fort Lauderdale, FL",FL,MDW,"Chicago, IL",IL,,14.0
4897,1,1430,10.0,6.0,104.0,669.0,3,19790,2017-11-27,33342,30397,2596,DL,MKE,"Milwaukee, WI",WI,ATL,"Atlanta, GA",GA,,-19.0
4898,3,1359,14.0,4.0,126.0,721.0,3,19790,2017-11-08,30397,30194,2055,DL,ATL,"Atlanta, GA",GA,DAL,"Dallas, TX",TX,,-13.0
4899,5,1620,12.0,9.0,127.0,746.0,3,19790,2017-11-24,31703,30397,2929,DL,EWR,"Newark, NJ",NJ,ATL,"Atlanta, GA",GA,,-25.0
4900,3,1230,18.0,9.0,128.0,733.0,3,19805,2017-11-15,30194,33044,2620,AA,DFW,"Dallas/Fort Worth, TX",TX,SDF,"Louisville, KY",KY,,4.0
4901,7,525,16.0,4.0,190.0,1237.0,5,20409,2017-11-12,30721,32467,269,B6,BOS,"Boston, MA",MA,FLL,"Fort Lauderdale, FL",FL,,-7.0
4902,3,843,14.0,9.0,111.0,628.0,3,19977,2017-11-08,32211,30325,481,UA,LAS,"Las Vegas, NV",NV,DEN,"Denver, CO",CO,,-16.0
4903,3,747,23.0,6.0,87.0,349.0,2,20304,2017-11-29,30325,30140,5878,OO,DEN,"Denver, CO",CO,ABQ,"Albuquerque, NM",NM,,-1.0
4904,7,630,13.0,7.0,148.0,927.0,4,20416,2017-11-12,30647,33195,177,NK,CLE,"Cleveland, OH",OH,TPA,"Tampa, FL",FL,,-17.0
4905,1,950,13.0,3.0,61.0,261.0,2,19930,2017-11-27,30299,31517,692,AS,ANC,"Anchorage, AK",AK,FAI,"Fairbanks, AK",AK,,-9.0
4906,1,715,14.0,7.0,91.0,448.0,2,20366,2017-11-13,30781,30397,5534,EV,BTR,"Baton Rouge, LA",LA,ATL,"Atlanta, GA",GA,,-16.0
4907,6,1345,11.0,4.0,57.0,271.0,2,19393,2017-11-11,30977,33044,4055,WN,MDW,"Chicago, IL",IL,SDF,"Louisville, KY",KY,,-16.0
4908,5,1920,15.0,4.0,137.0,836.0,4,19977,2017-11-17,30325,31884,255,UA,DEN,"Denver, CO",CO,GEG,"Spokane, WA",WA,,-10.0
4909,3,905,25.0,4.0,504.0,3784.0,11,19805,2017-11-08,30194,32134,123,AA,DFW,"Dallas/Fort Worth, TX",TX,HNL,"Honolulu, HI",HI,,-10.0
4910,2,740,12.0,11.0,87.0,416.0,2,20304,2017-11-21,33316,30977,5768,OO,OMA,"Omaha, NE",NE,ORD,"Chicago, IL",IL,,-18.0
4911,4,1805,17.0,8.0,213.0,1379.0,6,19977,2017-11-02,31453,32575,832,UA,IAH,"Houston, TX",TX,LAX,"Los Angeles, CA",CA,,1.0
4912,1,1750,17.0,7.0,159.0,1008.0,5,19790,2017-11-13,31650,31703,2810,DL,MSP,"Minneapolis, MN",MN,EWR,"Newark, NJ",NJ,,-25.0
4913,2,1425,13.0,10.0,64.0,190.0,1,19805,2017-11-14,30423,30194,2222,AA,AUS,"Austin, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,,-8.0
4914,7,933,13.0,9.0,83.0,453.0,2,19790,2017-11-12,32600,30397,1913,DL,LIT,"Little Rock, AR",AR,ATL,"Atlanta, GA",GA,,-10.0
4915,5,1809,13.0,8.0,77.0,361.0,2,19805,2017-11-24,31057,30852,2018,AA,CLT,"Charlotte, NC",NC,BWI,"Baltimore, MD",MD,,-18.0
4916,3,1145,15.0,8.0,170.0,1032.0,5,19805,2017-11-15,31057,30423,1738,AA,CLT,"Charlotte, NC",NC,AUS,"Austin, TX",TX,,-25.0
4917,5,600,11.0,9.0,90.0,324.0,2,20366,2017-11-03,32945,30977,3931,EV,LEX,"Lexington, KY",KY,ORD,"Chicago, IL",IL,,-1.0
4918,2,1240,17.0,8.0,220.0,1747.0,7,19790,2017-11-28,32211,30397,1305,DL,LAS,"Las Vegas, NV",NV,ATL,"Atlanta, GA",GA,,-13.0
4919,4,1500,15.0,4.0,113.0,733.0,3,19977,2017-11-30,30977,31703,1642,UA,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,,-6.0
4920,1,1100,38.0,10.0,208.0,1464.0,6,19977,2017-11-20,32457,30194,294,UA,SFO,"San Francisco, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,,-7.0
4921,2,1812,11.0,6.0,83.0,417.0,2,20304,2017-11-14,33570,32457,3407,OO,SAN,"San Diego, CA",CA,SJC,"San Jose, CA",CA,,-22.0
4922,6,1540,12.0,4.0,164.0,745.0,3,19393,2017-11-18,30994,30977,6941,WN,CHS,"Charleston, SC",SC,MDW,"Chicago, IL",IL,,32.0
4923,3,1210,7.0,4.0,75.0,396.0,2,20409,2017-11-15,30792,30721,806,B6,BUF,"Buffalo, NY",NY,BOS,"Boston, MA",MA,,-13.0
4924,2,1240,12.0,3.0,80.0,377.0,2,19393,2017-11-28,30721,30852,513,WN,MHT,"Manchester, NH",NH,BWI,"Baltimore, MD",MD,,-14.0
4925,5,825,28.0,8.0,132.0,657.0,3,20304,2017-11-24,30693,31453,5300,OO,BNA,"Nashville, TN",TN,IAH,"Houston, TX",TX,,-26.0
4926,5,645,25.0,8.0,158.0,899.0,4,20409,2017-11-03,30852,32467,1279,B6,DCA,"Washington, DC",VA,FLL,"Fort Lauderdale, FL",FL,,-5.0
4928,5,700,22.0,23.0,238.0,1726.0,7,19805,2017-11-03,32575,30977,2609,AA,SNA,"Santa Ana, CA",CA,ORD,"Chicago, IL",IL,,-14.0
4929,1,1440,9.0,4.0,149.0,1050.0,5,19393,2017-11-06,31454,30529,1948,WN,MCO,"Orlando, FL",FL,BDL,"Hartford, CT",CT,,32.0
4931,2,1059,8.0,9.0,69.0,200.0,1,19977,2017-11-14,30721,31703,2394,UA,BOS,"Boston, MA",MA,EWR,"Newark, NJ",NJ,,-21.0
4932,1,1115,11.0,5.0,62.0,228.0,1,19393,2017-11-20,31295,30977,153,WN,DTW,"Detroit, MI",MI,MDW,"Chicago, IL",IL,,-9.0
4933,4,1915,21.0,4.0,233.0,1506.0,7,19393,2017-11-02,33195,30325,1291,WN,TPA,"Tampa, FL",FL,DEN,"Denver, CO",CO,,3.0
4935,5,2155,21.0,5.0,130.0,680.0,3,20409,2017-11-17,32467,34492,2626,B6,FLL,"Fort Lauderdale, FL",FL,RDU,"Raleigh/Durham, NC",NC,,27.0
4936,1,1110,17.0,3.0,176.0,1076.0,5,19790,2017-11-20,31703,32467,1131,DL,LGA,"New York, NY",NY,FLL,"Fort Lauderdale, FL",FL,,-10.0
4937,3,1314,12.0,8.0,238.0,1521.0,7,19790,2017-11-22,30423,31703,446,DL,AUS,"Austin, TX",TX,JFK,"New York, NY",NY,,5.0
4938,3,1220,7.0,6.0,121.0,861.0,4,19805,2017-11-01,30194,31267,2668,AA,DFW,"Dallas/Fort Worth, TX",TX,DAY,"Dayton, OH",OH,,-15.0
4939,5,1644,23.0,5.0,104.0,507.0,3,19805,2017-11-24,31057,33195,631,AA,CLT,"Charlotte, NC",NC,TPA,"Tampa, FL",FL,,-2.0
4940,4,1355,27.0,5.0,72.0,196.0,1,20304,2017-11-09,30977,31003,5524,OO,ORD,"Chicago, IL",IL,CID,"Cedar Rapids/Iowa City, IA",IA,,-9.0
4941,6,1929,21.0,8.0,253.0,1626.0,7,19790,2017-11-25,31703,30325,2850,DL,JFK,"New York, NY",NY,DEN,"Denver, CO",CO,,-40.0
4942,2,1910,18.0,20.0,166.0,954.0,4,19790,2017-11-28,30559,32575,1964,DL,SEA,"Seattle, WA",WA,LAX,"Los Angeles, CA",CA,,1.0
4943,1,1440,18.0,11.0,161.0,937.0,4,19977,2017-11-13,31703,31454,730,UA,EWR,"Newark, NJ",NJ,MCO,"Orlando, FL",FL,,-10.0
4944,1,1755,16.0,10.0,79.0,265.0,2,20304,2017-11-13,33105,30977,4502,OO,CVG,"Cincinnati, OH",KY,ORD,"Chicago, IL",IL,,11.0
4945,4,1900,11.0,3.0,92.0,584.0,3,19393,2017-11-02,32457,34614,4656,WN,SJC,"San Jose, CA",CA,SLC,"Salt Lake City, UT",UT,,-9.0
4946,4,620,9.0,22.0,64.0,108.0,1,20366,2017-11-16,33485,30977,3916,EV,MSN,"Madison, WI",WI,ORD,"Chicago, IL",IL,,-1.0
4947,2,1154,9.0,3.0,74.0,503.0,3,19930,2017-11-14,30107,31517,55,AS,BRW,"Barrow, AK",AK,FAI,"Fairbanks, AK",AK,,-24.0
4948,2,1249,16.0,8.0,152.0,794.0,4,20304,2017-11-14,33214,30325,5658,OO,SAT,"San Antonio, TX",TX,DEN,"Denver, CO",CO,,0.0
4950,3,825,9.0,10.0,130.0,697.0,3,19930,2017-11-01,32457,30559,327,AS,SJC,"San Jose, CA",CA,SEA,"Seattle, WA",WA,,-17.0
4951,6,835,9.0,34.0,214.0,1242.0,5,19805,2017-11-11,30423,32575,1196,AA,AUS,"Austin, TX",TX,LAX,"Los Angeles, CA",CA,,-9.0
4952,7,1331,12.0,25.0,314.0,2504.0,11,19977,2017-11-19,32758,32575,1205,UA,KOA,"Kona, HI",HI,LAX,"Los Angeles, CA",CA,,-13.0
4953,5,1600,10.0,2.0,151.0,1075.0,5,19393,2017-11-03,33195,33342,841,WN,TPA,"Tampa, FL",FL,MKE,"Milwaukee, WI",WI,,-17.0
4954,3,650,11.0,5.0,91.0,602.0,3,19977,2017-11-29,30466,30325,1545,UA,PHX,"Phoenix, AZ",AZ,DEN,"Denver, CO",CO,,-26.0
4955,5,725,10.0,9.0,143.0,926.0,4,19790,2017-11-10,33495,31295,550,DL,MSY,"New Orleans, LA",LA,DTW,"Detroit, MI",MI,,-19.0
4956,4,1710,12.0,2.0,125.0,842.0,4,19393,2017-11-09,33195,30852,232,WN,TPA,"Tampa, FL",FL,BWI,"Baltimore, MD",MD,,25.0
4957,4,2035,11.0,7.0,137.0,925.0,4,20416,2017-11-16,32467,30852,240,NK,FLL,"Fort Lauderdale, FL",FL,BWI,"Baltimore, MD",MD,,-15.0
4958,6,730,12.0,6.0,202.0,1200.0,5,20436,2017-11-18,30721,31714,985,F9,PVD,"Providence, RI",RI,RSW,"Fort Myers, FL",FL,,-1.0
4959,3,2320,14.0,5.0,53.0,224.0,1,19930,2017-11-29,30559,31884,698,AS,SEA,"Seattle, WA",WA,GEG,"Spokane, WA",WA,,-2.0
4960,2,1100,18.0,6.0,92.0,315.0,2,19977,2017-11-07,30647,30977,785,UA,CLE,"Cleveland, OH",OH,ORD,"Chicago, IL",IL,,1.0
4961,3,2125,13.0,9.0,106.0,689.0,3,20304,2017-11-01,31453,30397,5730,OO,IAH,"Houston, TX",TX,ATL,"Atlanta, GA",GA,,-19.0
4962,1,1025,13.0,5.0,81.0,326.0,2,19977,2017-11-27,30529,30852,716,UA,BDL,"Hartford, CT",CT,IAD,"Washington, DC",VA,,1.0
4963,3,1254,8.0,5.0,47.0,188.0,1,20304,2017-11-29,32280,34614,4619,OO,IDA,"Idaho Falls, ID",ID,SLC,"Salt Lake City, UT",UT,,-32.0
4964,5,1549,13.0,5.0,89.0,502.0,3,19790,2017-11-10,31295,31703,582,DL,DTW,"Detroit, MI",MI,LGA,"New York, NY",NY,,-15.0
4965,1,825,10.0,3.0,127.0,957.0,4,19393,2017-11-27,32457,30325,100,WN,OAK,"Oakland, CA",CA,DEN,"Denver, CO",CO,,-14.0
4966,4,930,49.0,8.0,328.0,2583.0,11,21171,2017-11-16,32457,32467,1340,VX,SFO,"San Francisco, CA",CA,FLL,"Fort Lauderdale, FL",FL,,8.0
4967,2,1050,13.0,3.0,50.0,147.0,1,20304,2017-11-21,30397,33277,4984,OO,ATL,"Atlanta, GA",GA,MGM,"Montgomery, AL",AL,,-12.0
4968,7,1202,12.0,6.0,74.0,321.0,2,19790,2017-11-19,33044,30397,1302,DL,SDF,"Louisville, KY",KY,ATL,"Atlanta, GA",GA,,-18.0
4969,2,1405,12.0,3.0,129.0,862.0,4,19977,2017-11-21,30325,31453,1828,UA,DEN,"Denver, CO",CO,IAH,"Houston, TX",TX,,-15.0
4970,2,1110,13.0,2.0,80.0,447.0,2,19393,2017-11-14,32457,33570,1438,WN,SFO,"San Francisco, CA",CA,SAN,"San Diego, CA",CA,,11.0
4971,5,600,26.0,5.0,260.0,2139.0,9,19790,2017-11-10,32457,30397,62,DL,SFO,"San Francisco, CA",CA,ATL,"Atlanta, GA",GA,,-9.0
4972,4,1110,21.0,4.0,221.0,1313.0,6,19805,2017-11-09,30194,31638,2533,AA,DFW,"Dallas/Fort Worth, TX",TX,FAT,"Fresno, CA",CA,,-1.0
4973,7,1750,9.0,6.0,181.0,1363.0,6,19790,2017-11-19,32575,33198,2761,DL,LAX,"Los Angeles, CA",CA,MCI,"Kansas City, MO",MO,,-24.0
4974,4,1159,16.0,8.0,214.0,1337.0,6,19805,2017-11-30,31057,30325,1831,AA,CLT,"Charlotte, NC",NC,DEN,"Denver, CO",CO,,-26.0
4975,2,1615,10.0,6.0,123.0,814.0,4,19393,2017-11-14,33195,30852,5721,WN,TPA,"Tampa, FL",FL,DCA,"Washington, DC",VA,,-3.0
4976,7,2005,10.0,3.0,160.0,998.0,4,19393,2017-11-12,30852,33495,3298,WN,BWI,"Baltimore, MD",MD,MSY,"New Orleans, LA",LA,,41.0
4977,2,925,8.0,5.0,33.0,102.0,1,19690,2017-11-14,32982,32134,274,HA,LIH,"Lihue, HI",HI,HNL,"Honolulu, HI",HI,,-8.0
4978,5,1445,14.0,7.0,129.0,854.0,4,19977,2017-11-03,31453,31454,1644,UA,IAH,"Houston, TX",TX,MCO,"Orlando, FL",FL,,-4.0
4979,2,1515,16.0,9.0,263.0,2182.0,9,19790,2017-11-07,30559,30397,1232,DL,SEA,"Seattle, WA",WA,ATL,"Atlanta, GA",GA,,-10.0
4981,4,1835,20.0,4.0,108.0,590.0,3,20304,2017-11-30,32575,34614,3152,OO,LAX,"Los Angeles, CA",CA,SLC,"Salt Lake City, UT",UT,,-6.0
4982,4,1940,67.0,3.0,210.0,1005.0,5,19790,2017-11-09,31703,33195,2,DL,JFK,"New York, NY",NY,TPA,"Tampa, FL",FL,,18.0
4983,4,2220,10.0,5.0,293.0,2615.0,11,19790,2017-11-09,32982,32575,1382,DL,LIH,"Lihue, HI",HI,LAX,"Los Angeles, CA",CA,,-48.0
4986,2,1630,17.0,7.0,183.0,1306.0,6,20436,2017-11-07,31650,33195,1238,F9,MSP,"Minneapolis, MN",MN,TPA,"Tampa, FL",FL,,-13.0
4987,6,700,18.0,10.0,121.0,650.0,3,19805,2017-11-25,31057,32467,1877,AA,CLT,"Charlotte, NC",NC,MIA,"Miami, FL",FL,,-7.0
4988,1,1230,21.0,5.0,170.0,1076.0,5,20416,2017-11-27,31703,32467,197,NK,LGA,"New York, NY",NY,FLL,"Fort Lauderdale, FL",FL,,-18.0
4989,4,950,18.0,7.0,103.0,574.0,3,20304,2017-11-30,31650,31267,4496,OO,MSP,"Minneapolis, MN",MN,DAY,"Dayton, OH",OH,,-26.0
4990,3,655,23.0,4.0,315.0,2434.0,10,19977,2017-11-08,32575,31703,1923,UA,SNA,"Santa Ana, CA",CA,EWR,"Newark, NJ",NJ,,-3.0
4991,2,1140,16.0,5.0,75.0,301.0,2,20409,2017-11-28,31703,30792,702,B6,JFK,"New York, NY",NY,BUF,"Buffalo, NY",NY,,-9.0
4992,4,1905,10.0,3.0,114.0,644.0,3,19805,2017-11-02,30529,31057,2030,AA,BDL,"Hartford, CT",CT,CLT,"Charlotte, NC",NC,,-14.0
4993,4,757,12.0,6.0,85.0,416.0,2,20366,2017-11-16,30647,34492,5389,EV,CLE,"Cleveland, OH",OH,RDU,"Raleigh/Durham, NC",NC,,-12.0
4994,5,830,12.0,5.0,75.0,407.0,2,19393,2017-11-24,32457,32211,1340,WN,OAK,"Oakland, CA",CA,LAS,"Las Vegas, NV",NV,,-11.0
4995,4,821,22.0,6.0,61.0,152.0,1,20366,2017-11-09,30397,35412,5494,EV,ATL,"Atlanta, GA",GA,TYS,"Knoxville, TN",TN,,-3.0
4996,7,1735,24.0,5.0,302.0,2565.0,11,19977,2017-11-26,32457,31703,441,UA,SFO,"San Francisco, CA",CA,EWR,"Newark, NJ",NJ,,86.0
4997,1,515,10.0,6.0,91.0,551.0,3,19393,2017-11-06,33495,31454,1236,WN,MSY,"New Orleans, LA",LA,MCO,"Orlando, FL",FL,,-10.0
4998,3,1154,16.0,5.0,119.0,837.0,4,20366,2017-11-08,31453,31871,4345,EV,IAH,"Houston, TX",TX,GSP,"Greer, SC",SC,,-22.0
4999,4,1515,11.0,5.0,139.0,1009.0,5,19393,2017-11-23,34057,30466,5656,WN,PDX,"Portland, OR",OR,PHX,"Phoenix, AZ",AZ,,-4.0
5000,4,1100,13.0,3.0,57.0,196.0,1,19790,2017-11-02,31775,31650,2545,DL,FSD,"Sioux Falls, SD",SD,MSP,"Minneapolis, MN",MN,,-11.0
5001,1,1004,13.0,13.0,201.0,1464.0,6,19805,2017-11-27,32457,30194,159,AA,SFO,"San Francisco, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,,-9.0
5002,2,942,8.0,4.0,96.0,620.0,3,19790,2017-11-21,30397,32070,1235,DL,ATL,"Atlanta, GA",GA,MDT,"Harrisburg, PA",PA,,-15.0
5003,5,1915,13.0,7.0,311.0,2174.0,9,19805,2017-11-10,32467,32211,325,AA,MIA,"Miami, FL",FL,LAS,"Las Vegas, NV",NV,,-23.0
5004,2,705,15.0,5.0,163.0,1076.0,5,19790,2017-11-07,32467,31703,1428,DL,FLL,"Fort Lauderdale, FL",FL,LGA,"New York, NY",NY,,-28.0
5005,2,1820,7.0,2.0,67.0,358.0,2,19393,2017-11-28,33192,32575,6359,WN,SMF,"Sacramento, CA",CA,BUR,"Burbank, CA",CA,,-4.0
5006,3,1140,30.0,7.0,93.0,246.0,1,20366,2017-11-15,31703,34576,3886,EV,EWR,"Newark, NJ",NJ,ROC,"Rochester, NY",NY,,2.0
5007,1,840,26.0,10.0,199.0,1250.0,6,20304,2017-11-20,34614,30977,5677,OO,SLC,"Salt Lake City, UT",UT,ORD,"Chicago, IL",IL,,-15.0
5008,7,855,13.0,4.0,58.0,226.0,1,19393,2017-11-12,32211,32575,5599,WN,LAS,"Las Vegas, NV",NV,SNA,"Santa Ana, CA",CA,,0.0
5010,3,1925,10.0,3.0,107.0,640.0,3,19790,2017-11-15,30397,31986,2915,DL,ATL,"Atlanta, GA",GA,GRR,"Grand Rapids, MI",MI,,-18.0
5011,4,1919,22.0,2.0,52.0,140.0,1,20366,2017-11-09,30194,32891,2824,EV,DFW,"Dallas/Fort Worth, TX",TX,LAW,"Lawton/Fort Sill, OK",OK,,-9.0
5012,7,1525,8.0,5.0,112.0,620.0,3,20304,2017-11-05,34252,32457,5175,OO,PSC,"Pasco/Kennewick/Richland, WA",WA,SFO,"San Francisco, CA",CA,,-17.0
5013,2,2222,14.0,6.0,258.0,2218.0,9,20409,2017-11-07,32575,31454,132,B6,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,,-19.0
5014,6,1555,20.0,3.0,265.0,1671.0,7,19790,2017-11-11,31295,30466,700,DL,DTW,"Detroit, MI",MI,PHX,"Phoenix, AZ",AZ,,-6.0
5016,5,1620,7.0,4.0,94.0,677.0,3,19393,2017-11-24,32575,30140,3759,WN,LAX,"Los Angeles, CA",CA,ABQ,"Albuquerque, NM",NM,,-11.0
5017,7,650,14.0,22.0,352.0,2342.0,10,21171,2017-11-19,32467,32575,1321,VX,FLL,"Fort Lauderdale, FL",FL,LAX,"Los Angeles, CA",CA,,-9.0
5018,5,1650,18.0,24.0,422.0,2704.0,11,19790,2017-11-24,30721,32457,2566,DL,BOS,"Boston, MA",MA,SFO,"San Francisco, CA",CA,,170.0
5020,2,1056,11.0,6.0,46.0,163.0,1,19690,2017-11-28,32758,32134,197,HA,KOA,"Kona, HI",HI,HNL,"Honolulu, HI",HI,,-6.0
5021,4,1550,15.0,6.0,78.0,337.0,2,19805,2017-11-30,34492,34100,1999,AA,RDU,"Raleigh/Durham, NC",NC,PHL,"Philadelphia, PA",PA,,-17.0
5022,4,2045,20.0,2.0,52.0,119.0,1,20304,2017-11-16,31650,33076,4296,OO,MSP,"Minneapolis, MN",MN,LSE,"La Crosse, WI",WI,,-8.0
5023,2,1826,11.0,6.0,98.0,599.0,3,19805,2017-11-14,30977,31057,1330,AA,ORD,"Chicago, IL",IL,CLT,"Charlotte, NC",NC,,-23.0
5024,1,920,17.0,3.0,344.0,2583.0,11,21171,2017-11-27,32467,32457,1345,VX,FLL,"Fort Lauderdale, FL",FL,SFO,"San Francisco, CA",CA,,-50.0
5025,3,1500,13.0,11.0,125.0,562.0,3,20366,2017-11-01,30599,31453,3990,EV,BHM,"Birmingham, AL",AL,IAH,"Houston, TX",TX,,-8.0
5026,6,1020,8.0,8.0,72.0,342.0,2,19393,2017-11-18,31123,33316,4570,WN,STL,"St. Louis, MO",MO,OMA,"Omaha, NE",NE,,-9.0
5027,7,740,10.0,4.0,67.0,258.0,2,19393,2017-11-19,33570,32211,5542,WN,SAN,"San Diego, CA",CA,LAS,"Las Vegas, NV",NV,,-3.0
5028,7,1430,18.0,5.0,146.0,952.0,4,20304,2017-11-26,30466,31603,2974,OO,PHX,"Phoenix, AZ",AZ,EUG,"Eugene, OR",OR,,-25.0
5029,1,1900,12.0,3.0,196.0,1546.0,7,19393,2017-11-20,30325,31454,1206,WN,DEN,"Denver, CO",CO,MCO,"Orlando, FL",FL,,21.0
5030,6,1839,16.0,5.0,84.0,432.0,2,19805,2017-11-25,30194,33244,2485,AA,DFW,"Dallas/Fort Worth, TX",TX,MEM,"Memphis, TN",TN,,-6.0
